P_A.std	day	P_A.lag	N_A.lag	steps.pm	steps.pmd	record_id	N_A.std
0.963531187	56	-1.15351227	1.175825418	0.748142489	0.329223863	88	-0.215099679
0.596194618	57	0.499285831	1.297307135	0.748142489	-0.117540541	88	1.052359383
1.157440829	58	0.569060949	0.618438714	0.748142489	-0.189315806	88	0.589233027
1.195755419	59	1.428167085	0.289723479	0.748142489	-0.475765842	88	0.227620736
0.644243005	60	1.458693699	-0.596378461	0.748142489	-2.16191492	88	-0.348398876
1.445555109	61	1.990728972	-0.746444112	0.748142489	-0.078804684	88	0.156679066
0.75940663	64	1.096735276	-0.117597574	0.748142489	0.217736206	88	0.605794538
2.022920916	65	1.977646137	0.418351179	0.748142489	0.746366728	88	-1.080721589
1.01333121	66	1.602604879	-0.689276245	0.748142489	0.527623064	88	-0.566777761
0.273436311	67	1.833734957	-0.389144943	0.748142489	0.385537336	88	0.175130111
0.376850017	68	-1.519831637	1.354475002	0.748142489	-0.977053406	88	0.184005035
1.52250357	69	1.149066614	1.225847302	0.748142489	0.337036136	88	0.312891187
2.36880569	70	1.872983461	-0.553502561	0.748142489	0.485957604	88	-0.474042612
0.92520051	71	0.651918901	-0.517772644	0.748142489	-0.024932546	88	0.251307004
0.448346302	72	2.012533696	-0.632108378	0.748142489	0.611767762	88	-0.551645296
1.550026604	73	2.012533696	-0.853633863	0.748142489	-0.531916559	88	-0.907956886
1.405882524	74	2.003811806	-0.639254361	0.748142489	-2.163379721	88	-0.440137071
0.479248029	75	1.798847398	-0.725006162	0.748142489	-0.781583807	88	-0.274452648
1.112189426	76	1.995089917	-0.617816411	0.748142489	1.143165131	88	0.082474243
0.939901336	77	1.973285192	-0.739298128	0.748142489	0.138636935	88	-0.573622467
1.313514727	78	1.829374012	-0.710714195	0.748142489	0.268841497	88	0.131221714
1.90666703	79	1.951480468	-0.717860178	0.748142489	0.312460025	88	0.064915493
1.715355313	80	1.57643921	-0.560648544	0.748142489	-0.638196033	88	0.885177501
2.181835417	83	1.558995431	-0.503480677	0.748142489	0.536411872	88	-0.584366489
-0.686099063	84	1.59388299	-0.639254361	0.748142489	0.166793671	88	-0.903355853
1.06315141	85	-0.063276056	0.99002985	0.748142489	-0.145697277	88	0.728126998
1.602310978	86	1.519746927	-0.296247159	0.748142489	0.409462424	88	-0.396882874
0.87197304	87	1.916592909	-0.110451591	0.748142489	0.270143543	88	-0.196704379
-1.411493595	90	1.388918582	-0.517772644	0.748142489	-1.954564155	88	0.046182197
0.974996565	93	0.987711655	0.668460598	0.748142489	-1.561834645	88	0.32986377
-0.392905483	94	-0.739222508	0.882840099	0.748142489	-1.886044004	88	0.79764067
0.145410083	95	-0.97471353	0.982883867	0.748142489	-1.239090087	88	0.822822908
1.496398244	96	-1.057571483	1.07578165	0.748142489	-2.115855056	88	0.051294094
1.232768803	97	0.36409654	0.94715395	0.748142489	-2.147104151	88	0.807621704
-0.257263028	98	0.791469136	-0.632108378	0.748142489	-1.154457121	88	-0.039481031
-0.18991488	2	0.38154032	-0.539210594	0.052428591	0.377658332	91	0.66616961
-0.131783453	3	-0.172299677	-0.331977076	0.052428591	-0.503989308	91	0.120243611
-0.721255946	4	0.023942842	-0.060429707	0.052428591	1.092806889	91	-0.087290885
-0.142733149	5	0.66936268	-0.48918871	0.052428591	1.328802657	91	0.074176002
-0.399681362	6	0.342291816	-0.04613774	0.052428591	0.967322242	91	-0.090622038
-0.119815703	7	-0.080719835	-0.067575691	0.052428591	-0.587645739	91	0.193265902
0.101530576	8	-0.547340935	-0.353415026	0.052428591	0.580289182	91	-0.194704835
-0.608523886	9	-0.307488967	-0.610670428	0.052428591	-0.731359025	91	-0.387963214
-0.786431742	10	-0.503731486	-0.432020843	0.052428591	0.16412285	91	-0.104591953
-0.043170801	11	0.037025676	-0.817903946	0.052428591	1.728530663	91	-0.04777931
-0.440720921	12	-0.172299677	0.54697888	0.052428591	-1.420303913	91	-0.336645098
-0.83697531	13	-0.765388177	2.233430958	0.052428591	-1.005602383	91	1.171013415
-0.65317526	14	-0.551701879	2.576438161	0.052428591	1.146353515	91	0.363433774
-0.349243296	15	-0.316210857	0.561270847	0.052428591	-0.810458296	91	1.470356333
-0.054087194	16	-0.5342581	0.446935113	0.052428591	0.315322898	91	-0.29052709
-1.661825825	17	-0.69561306	-0.603524444	0.052428591	-1.467665823	91	0.864422562
-1.176372633	18	-1.105541876	0.697044531	0.052428591	-1.467665823	91	0.675894169
-1.29154254	19	-1.210204553	1.232993285	0.052428591	-1.244853266	91	1.079891614
-0.416633396	20	-0.420873534	1.254431235	0.052428591	0.338759719	91	1.182972513
-0.090199674	21	0.032664731	1.311599102	0.052428591	-1.453994344	91	0.574070936
-1.382161544	22	-0.338015581	1.340183036	0.052428591	-1.420303913	91	-0.201587444
-0.552991838	23	-0.67816928	1.854693839	0.052428591	-0.261971579	91	0.768359706
-0.491801906	24	-0.255157629	-0.303393142	0.052428591	-0.610757049	91	0.136792558
0.093594922	25	-0.804636681	0.425497163	0.052428591	-0.518149054	91	0.239958741
-0.952986792	26	-1.310506284	0.682752564	0.052428591	0.466685701	91	0.717740188
-0.474517511	27	0.063191345	0.818526249	0.052428591	-0.77090866	91	0.755682936
-0.174263987	28	-0.063276056	1.761796055	0.052428591	0.837443192	91	0.324131712
-0.772572196	29	-0.133051173	1.283015169	0.052428591	-1.155825897	91	-0.023089435
0.505240551	30	0.045747566	0.318307412	0.052428591	1.303575523	91	0.345901083
-0.983203565	31	-0.015305662	0.268285528	0.052428591	-0.990466103	91	1.12308261
-0.395061815	32	-1.14479038	0.897132066	0.052428591	-0.670813903	91	1.514859212
-0.186537546	33	-0.403429754	0.718482481	0.052428591	0.534717585	91	0.669731736
-0.618674713	34	-0.133051173	-0.139035524	0.052428591	0.316299432	91	0.435388906
-0.344717778	35	0.023942842	-0.103305607	0.052428591	-0.077894879	91	0.141310474
0.041695277	36	-0.032749442	0.239701595	0.052428591	1.92709262	91	0.385257187
0.513537265	37	0.276877643	-0.239079292	0.052428591	1.717788786	91	0.523772101
0.750451218	38	0.608309452	-0.567794527	0.052428591	2.666166265	91	0.096328649
-0.570655722	39	0.259433864	-0.203349375	0.052428591	-0.394454721	91	0.784475948
-0.382565249	40	-0.272601409	0.589854781	0.052428591	0.134175801	91	0.168085248
-0.69286069	41	-0.311849912	0.704190515	0.052428591	0.086000113	91	1.22337705
-0.005399798	42	-0.713056839	0.211117661	0.052428591	-0.654375577	91	1.20270882
-0.308188472	43	-1.018322979	2.247722925	0.052428591	0.835490123	91	1.525011236
-0.013796058	44	-0.255157629	1.082927634	0.052428591	-0.162365089	91	-0.296152974
-1.043559693	45	-1.201482663	0.711336498	0.052428591	-0.074965277	91	0.763993071
-0.686536924	46	-0.080719835	0.339745362	0.052428591	0.459849962	91	0.852219674
0.184876242	47	-0.098163614	0.761358382	0.052428591	0.753298493	91	1.471940494
-0.737391537	48	0.037025676	1.175825418	0.052428591	0.893268398	91	1.216588034
0.289208521	49	-0.394707865	2.226284975	0.052428591	0.013248314	91	2.006825428
0.089510144	50	0.159132132	0.904278049	0.052428591	1.169953092	91	0.654168483
0.037697982	51	-0.002222828	0.911424033	0.052428591	-0.89818362	91	-0.758169753
-0.219466376	52	0.22018536	1.254431235	0.052428591	-1.096908332	91	1.73214991
0.096673325	53	-0.420873534	1.976175557	0.052428591	0.263892096	91	1.40010036
0.111289959	54	-0.015305662	0.932861983	0.052428591	0.52430122	91	0.53101948
-0.083728258	55	0.289960478	1.554562537	0.052428591	0.416556945	91	1.013759824
0.50692847	56	0.21146347	1.068635667	0.052428591	-0.405359353	91	0.845619292
-0.507779149	57	-0.202826291	1.96188359	0.052428591	0.56254881	91	1.846020757
0.029666436	58	0.106800794	1.197263368	0.052428591	0.595913729	91	1.993049986
-0.369672634	59	0.106800794	0.518394947	0.052428591	-0.281013996	91	1.675370949
-0.112090742	60	-0.311849912	0.925715999	0.052428591	0.438040698	91	1.201824095
-0.191964045	61	0.21146347	0.797088299	0.052428591	-1.467665823	91	1.37520793
-0.00486074	62	-0.538619045	2.297744809	0.052428591	-0.594644235	91	2.25327929
-0.443149555	63	-0.159216842	2.483540377	0.052428591	0.40614058	91	2.336743149
-0.154374561	64	0.159132132	1.997613507	0.052428591	-0.043553426	91	1.266007502
-0.313037342	65	-0.22899196	0.01817611	0.052428591	0.222714903	91	0.603236603
-0.429318006	66	-0.529897155	1.175825418	0.052428591	-0.340745339	91	1.589478181
-0.561501694	67	-0.508092431	1.483102703	0.052428591	-0.525961328	91	1.504206246
-0.640625894	68	-1.075015262	0.539832897	0.052428591	-0.618569323	91	1.264370566
-0.194436541	69	-0.080719835	1.676044255	0.052428591	0.218971522	91	0.914651806
0.082784828	70	0.176575912	1.047197717	0.052428591	-0.223235722	91	0.489107399
-0.260929317	71	0.198380636	1.311599102	0.052428591	0.318089745	91	1.795452291
-0.264064047	72	-0.024027552	1.776088022	0.052428591	-0.825269065	91	0.515426839
-0.085825643	73	-0.856968019	1.097219601	0.052428591	0.58110296	91	1.16383368
-0.102186654	74	-0.385985975	0.418351179	0.052428591	0.812378813	91	1.027971749
-0.029630362	75	0.368457485	1.511686637	0.052428591	0.029361129	91	1.878100905
-0.443799173	76	-0.111246449	1.318745085	0.052428591	0.347711283	91	1.739612902
-0.220308584	77	-0.071997945	1.254431235	0.052428591	-0.058364195	91	1.802129261
0.254186678	78	0.115522684	0.804234282	0.052428591	0.241106298	91	0.302304821
0.015199375	79	-0.119968339	1.440226803	0.052428591	0.966182952	91	0.840446961
-0.0492337	82	-1.545997307	1.175825418	0.052428591	-0.118583805	91	1.718711781
-0.707125034	83	-0.028388497	1.54027057	0.052428591	-0.423425236	91	2.153841622
-0.001190112	84	-0.682530225	2.55500021	0.052428591	0.193744388	91	0.859965743
-0.171267905	85	0.050108511	1.311599102	0.052428591	-1.430394767	91	0.790494363
0.648123152	86	-0.150494953	1.375912953	0.052428591	1.720555633	91	1.831182353
-0.662198313	87	-0.181021567	0.48266503	0.052428591	-0.267342517	91	0.932307976
-0.351006651	88	-0.560423769	1.318745085	0.052428591	0.773154689	91	1.388954911
-0.018888531	89	0.617031342	0.861402149	0.052428591	0.593472394	91	1.10498118
-0.049158713	90	0.298682368	0.697044531	0.052428591	-0.313402381	91	1.020674235
0.069110023	91	-0.050193221	0.475519046	0.052428591	-0.204193304	91	1.195917971
0.49913565	92	0.185297801	1.425934836	0.052428591	0.848673335	91	1.366786823
0.274764078	93	0.451315437	0.932861983	0.052428591	0.544971194	91	1.699744142
1.076942928	94	0.285599533	0.50410298	0.052428591	0.047264256	91	0.367762071
0.174802905	95	-0.028388497	0.897132066	0.052428591	-1.436904995	91	2.513066126
0.19263277	96	-0.146134008	0.775650348	0.052428591	-0.851961	91	1.530018813
-0.122268977	97	0.124244573	1.568854504	0.052428591	-0.412683359	91	0.608332062
-0.343463663	98	0.167854022	0.732774448	0.052428591	-0.22177092	91	2.002380387
0.426554955	99	-0.015305662	1.283015169	0.052428591	-0.021255895	91	2.021517039
0.208776213	100	-0.08508078	0.932861983	0.052428591	-1.139387571	91	1.837988326
-0.487707553	2	-0.835163295	-0.889363779	0.611738563	-0.156912773	92	0.647209424
-0.75132075	3	-0.041471331	0.56841683	0.611738563	0.110494846	92	1.754311511
-1.314693316	4	-0.303128023	-0.524918627	0.611738563	-0.029149546	92	-0.973878079
0.292612594	5	0.137327408	-0.44631281	0.611738563	0.604132892	92	0.953597628
-0.301658298	6	0.377179375	-0.289101175	0.611738563	-0.215016559	92	0.487630644
-1.161079425	7	0.111161739	-0.346269042	0.611738563	-0.723465373	92	0.550902822
-1.296868958	8	-0.638920777	-0.51062666	0.611738563	0.674443356	92	1.364491885
-1.096283687	9	0.063191345	-0.632108378	0.611738563	0.553027601	92	0.957141325
-0.177929131	10	0.333569926	-0.04613774	0.611738563	0.327610954	92	0.589677617
-0.62573038	11	0.272516698	-0.717860178	0.611738563	-0.215179314	92	0.949005825
-0.586741846	12	-0.83080235	0.01817611	0.611738563	0.446910883	92	0.484911669
-0.845189097	13	-1.628855259	1.383058936	0.611738563	0.144999055	92	1.747869485
-1.115544677	14	-1.925399509	2.00475949	0.611738563	-0.963041767	92	-0.02135134
0.427253853	15	-1.227648332	1.297307135	0.611738563	1.676855727	92	2.49083271
-0.494407039	16	-0.268240464	0.961445916	0.611738563	0.278295976	92	2.04701755
-1.075396711	17	-0.660725501	0.654168631	0.611738563	-0.30697353	92	0.744342336
-0.58346429	18	-1.707352266	3.076656997	0.611738563	-0.499676282	92	0.113355121
-1.073674133	19	-1.559080141	0.446935113	0.611738563	-0.978503559	92	1.069951314
0.298460593	20	-0.407790699	0.897132066	0.611738563	0.465627789	92	1.238174879
-0.101285338	21	1.000794489	-0.453458793	0.611738563	-0.990872992	92	0.540502382
-1.182092255	22	-1.118624711	-0.060429707	0.611738563	0.388807098	92	-1.387416342
0.257211734	23	-0.098163614	0.003884143	0.611738563	0.017073073	92	-0.577998794
-0.781940573	24	-0.791553847	0.318307412	0.611738563	-0.12973257	92	-0.678054506
0.001613937	25	-0.307488967	0.168241761	0.611738563	0.428356733	92	-0.067780706
-0.014943569	26	0.503646776	-0.603524444	0.611738563	0.168924144	92	0.670671863
0.122421443	27	-1.43261274	0.011030127	0.611738563	2.472242845	92	0.908382801
-0.853257662	28	-0.342376526	2.133387191	0.611738563	-1.119287242	92	0.421784121
-0.083174946	29	-1.445695575	0.940007966	0.611738563	0.172667525	92	1.28892018
-0.502206884	30	-1.436973685	0.582708797	0.611738563	1.135204749	92	-0.161160237
-0.461277685	31	-0.652003611	0.218263645	0.611738563	2.017828924	92	-0.362373226
0.624032542	32	-0.058915111	0.811380265	0.611738563	0.141743941	92	2.865098045
0.146547036	33	-0.141773063	0.382621262	0.611738563	1.591083472	92	-1.565104903
-0.604897108	34	-0.647642666	0.261139545	0.611738563	-0.473309858	92	-0.680640017
0.418425619	37	-0.5342581	0.203971678	0.611738563	1.087354573	92	-0.018234806
-0.822226833	38	-0.67816928	-0.567794527	0.611738563	0.39515457	92	-0.380835361
-0.105074436	39	-0.211548181	0.325453395	0.611738563	-0.022639318	92	1.283655595
-0.42977027	40	-1.541636362	2.154825141	0.611738563	0.975053138	92	0.463844072
-0.407117411	41	-0.870050854	-0.753590095	0.611738563	-0.008479572	92	0.536618031
-1.051963893	42	-1.484944079	-0.610670428	0.611738563	-0.496421168	92	-0.182223049
-0.540804291	43	-1.245092112	-0.732152145	0.611738563	0.878864518	92	0.00139837
-0.524678093	44	-0.887494633	-0.567794527	0.611738563	1.006953256	92	0.063871826
-0.267507815	45	-0.503731486	-0.560648544	0.611738563	0.900999293	92	0.178636462
-0.802382886	46	-0.551701879	-0.725006162	0.611738563	-0.006689259	92	-0.06040562
-0.477077603	47	-0.861328964	0.304015445	0.611738563	0.668421395	92	1.011916374
-0.490284674	48	-0.316210857	-0.553502561	0.611738563	-0.510255403	92	-0.397965612
-0.481361425	49	-0.569145659	0.253993562	0.611738563	-0.659014115	92	1.824719325
-1.366319031	50	-1.375920457	1.583146471	0.611738563	-1.268208709	92	1.811119574
-0.292712559	51	-0.634559832	0.725628465	0.611738563	-1.251770383	92	0.888775218
-0.200508405	52	-0.595311328	1.91900769	0.611738563	0.750938536	92	2.035701533
-0.615368855	53	0.098078904	0.168241761	0.611738563	-0.180837861	92	0.899567312
-0.277224763	54	-0.438317313	0.532686913	0.611738563	1.145458358	92	2.080223863
0.612536043	55	-0.407790699	0.196825695	0.611738563	2.429438095	92	1.722461922
-0.793613145	56	0.464398272	-0.682130261	0.611738563	0.222796281	92	1.194015825
-0.14777054	57	-0.761027233	-0.703568212	0.611738563	0.114075472	92	0.67353038
-0.606671103	58	-0.172299677	1.890423756	0.611738563	0.458466538	92	2.520387143
-0.264499292	59	0.106800794	-0.539210594	0.611738563	0.021630233	92	0.324800993
-0.042741615	60	0.285599533	-0.703568212	0.611738563	0.023095034	92	0.183295584
0.168163172	61	-0.364181251	0.361183312	0.611738563	-0.413741271	92	0.256580235
-0.880268306	62	-0.276962353	-0.674984278	0.611738563	-0.537761117	92	0.425639175
-0.724803905	63	0.098078904	-0.482042727	0.611738563	-0.790520723	92	0.727157071
-0.155585222	64	0.233268195	-0.646400344	0.611738563	0.548633197	92	-0.983562368
0.666311403	65	-0.808997626	-0.096159624	0.611738563	0.044253276	92	1.071425637
-0.8408951	66	-0.516814321	-0.42487486	0.611738563	-1.052394648	92	-0.202517338
-1.268169988	67	-0.508092431	0.611292731	0.611738563	-0.656735535	92	0.778545071
0.349758166	68	-0.590950383	0.068197994	0.611738563	0.281713845	92	0.971291235
-0.399952715	69	-0.38162503	-0.281955192	0.611738563	-0.251148324	92	0.405325018
-1.033603234	70	-0.342376526	0.125365861	0.611738563	-1.255839276	92	0.498493882
-0.090201049	71	-0.556062824	-0.110451591	0.611738563	-0.71223523	92	1.467032324
-0.449978686	72	-0.124329284	-0.353415026	0.611738563	-0.470054744	92	0.870526742
-0.344252978	73	-0.822080461	0.54697888	0.611738563	-0.109550863	92	1.35458949
-1.166584339	74	-0.865689909	1.397350903	0.611738563	-0.266772872	92	1.18176797
-0.568355382	75	-0.159216842	1.733212122	0.611738563	-0.099785521	92	2.416990263
-1.020084328	76	-0.198465346	0.46122708	0.611738563	-1.227682539	92	0.888448649
-0.926528285	77	-0.024027552	2.769379712	0.611738563	-1.519340758	92	-0.016104168
-0.821834116	78	-0.582228493	2.161971124	0.611738563	0.084128423	92	0.269121937
0.346065783	79	0.041386621	2.876569463	0.611738563	0.39857244	92	-0.399598638
0.800099287	80	-0.098163614	2.233430958	0.611738563	-0.153332147	92	3.648376818
-1.19624597	81	0.006499062	2.719357828	0.611738563	0.047996657	92	1.521271049
0.693843039	82	-0.115607394	2.676481928	0.611738563	0.286108249	92	0.934031459
-0.130971948	83	0.07627418	1.168679434	0.611738563	-0.312018957	92	0.738274505
-0.58928289	84	-0.181021567	2.647897994	0.611738563	-1.033840498	92	1.080627095
-0.21319491	85	0.06755229	2.862277496	0.611738563	-0.676428975	92	1.154376674
0.057603017	86	-0.015305662	2.669335945	0.611738563	-0.308601087	92	1.984215078
-0.414036299	87	-0.455761093	2.49068636	0.611738563	-0.107272284	92	0.303809065
-0.098115132	88	-0.242074795	2.02619744	0.611738563	0.951941828	92	0.187205635
0.191846969	89	0.002138117	2.755087745	0.611738563	0.116516807	92	-1.133894425
0.089651629	90	-0.111246449	0.889986083	0.611738563	0.167296587	92	0.835011088
0.254563376	91	-0.089441725	2.183409075	0.611738563	0.24102492	92	-1.348706444
-0.357152672	92	0.010860007	2.940883313	0.611738563	-1.021796576	92	5.239645643
-0.647359154	93	0.041386621	1.283015169	0.611738563	-0.802076377	92	-0.124506618
-0.274089736	94	-0.194104401	0.639876664	0.611738563	-1.749965589	92	-0.312716522
-0.12088513	95	-0.098163614	1.311599102	0.611738563	0.307266491	92	1.105016917
0.527065621	96	0.438232603	1.325891069	0.611738563	-0.229827327	92	-0.135667289
-0.155020441	97	0.006499062	2.712211845	0.611738563	-0.638018629	92	0.939519105
-0.551523995	98	-0.159216842	2.605022094	0.611738563	-1.184389523	92	-0.306140444
-0.180102811	99	-0.22899196	2.276306859	0.611738563	-0.007340282	92	2.528776933
-0.724647666	100	-0.111246449	2.712211845	0.611738563	-0.058120061	92	1.007100936
-0.281463121	2	0.660640791	-0.896509763	0.284283855	0.809032556	94	-0.759284133
-0.053527324	7	0.180936856	-0.796465996	0.284283855	-0.041203234	94	-0.653143205
-0.527943106	8	-0.486287707	-0.524918627	0.284283855	0.974229594	94	-0.176341927
-1.088391461	9	0.752220633	0.311161429	0.284283855	-0.109072362	94	0.129930891
0.155603873	10	0.019581897	0.06105201	0.284283855	0.215136998	94	0.200177115
0.739864682	11	0.503646776	-0.682130261	0.284283855	1.236429031	94	-1.32941399
-1.197641041	12	0.268155754	0.332599379	0.284283855	-1.699521086	94	0.215882694
-0.298952588	13	0.259433864	-0.253371259	0.284283855	-1.699521086	94	-0.432226626
0.034746297	14	-0.259518574	-0.353415026	0.284283855	0.793082497	94	-0.418347882
0.648495846	15	0.909214647	-0.432020843	0.284283855	-0.204121692	94	-1.105476868
0.223734711	16	-0.050193221	-0.546356577	0.284283855	1.393651039	94	-0.241348004
0.638233246	17	0.608309452	-0.753590095	0.284283855	0.509562064	94	-0.384275001
0.629005608	18	-0.098163614	-0.110451591	0.284283855	0.438926089	94	0.184630686
-0.087160051	19	0.146049298	0.332599379	0.284283855	0.309535305	94	-0.843273866
-0.124604563	20	0.180936856	-0.096159624	0.284283855	-0.319840996	94	-0.597456055
0.199952076	21	-0.407790699	-0.48918871	0.284283855	1.452731359	94	-0.464367579
0.072937613	22	0.0588304	-0.603524444	0.284283855	-0.493013064	94	-0.465439748
-0.162107161	23	0.032664731	-0.546356577	0.284283855	1.914632043	94	-0.867719972
0.10041162	24	1.306060629	-0.460604777	0.284283855	0.233853904	94	-0.821108306
0.631759372	25	0.023942842	0.168241761	0.284283855	0.767692608	94	-0.043725864
-0.551375765	26	-0.826441405	-0.760736079	0.284283855	-0.141135235	94	-0.327189806
-0.659385908	27	-0.111246449	-0.410582893	0.284283855	0.018528109	94	0.229056316
0.586501357	28	0.063191345	-0.460604777	0.284283855	0.468059359	94	-0.045798079
-0.357607667	29	-0.106885504	-0.732152145	0.284283855	0.392703469	94	-0.457983021
-0.300966485	30	-0.224631015	0.211117661	0.284283855	1.148540952	94	-1.082869004
0.350627776	31	0.08499607	-0.553502561	0.284283855	0.457480239	94	-0.830022347
0.270949606	32	-0.634559832	-0.624962394	0.284283855	0.745232321	94	-0.33474736
0.601117065	33	-0.455761093	-0.553502561	0.284283855	2.184806509	94	-0.000421633
-0.354103368	34	-0.211548181	0.175387744	0.284283855	-0.55941739	94	-0.46560162
-0.884845661	35	-0.774110067	-0.374852976	0.284283855	-1.615864655	94	-0.153737658
0.201598194	36	-0.569145659	-0.496334693	0.284283855	1.376887202	94	-0.276760096
-0.047364673	37	-0.041471331	-0.703568212	0.284283855	0.466431802	94	-0.957789496
-0.47273626	38	-0.665086446	-0.224787325	0.284283855	-0.251483601	94	-0.749145801
-0.120185601	39	-0.146134008	-0.689276245	0.284283855	0.638790091	94	-0.406803595
0.682951129	40	-0.22027007	-0.46775076	0.284283855	-0.074893664	94	-0.261902898
0.639287359	41	-0.22027007	-0.660692311	0.284283855	-0.514171305	94	-0.566322569
0.789231626	42	-0.22899196	-0.667838295	0.284283855	0.871693502	94	-0.666217879
0.272694671	43	0.612670397	-0.732152145	0.284283855	-0.107444805	94	-0.943877453
-0.343571946	44	-0.460122037	-0.817903946	0.284283855	0.405398414	94	-0.581340983
0.050279183	45	-0.102524559	-0.353415026	0.284283855	0.313929709	94	-1.45960842
0.587943676	46	0.333569926	-0.396290926	0.284283855	0.959093314	94	0.152709925
-0.241342416	47	-0.870050854	1.761796055	0.284283855	-0.917968203	94	-0.777214764
0.177403032	48	-1.175316994	0.246847578	0.284283855	-0.523122869	94	-0.590920768
0.599633243	49	-0.324932747	-0.717860178	0.284283855	0.851186283	94	-0.719341251
-0.069285651	50	-0.119968339	-0.567794527	0.284283855	-0.36704015	94	0.193609873
-0.432723944	51	0.006499062	-0.767882062	0.284283855	0.808056022	94	-0.676162927
0.538196186	52	0.760942522	-0.560648544	0.284283855	0.064587973	94	-0.483673318
-0.475556792	53	-0.024027552	0.153949794	0.284283855	-0.074893664	94	-0.356545029
0.20747614	54	0.285599533	0.446935113	0.284283855	-0.022323572	94	0.225460699
-0.454630105	55	0.054469456	-0.482042727	0.284283855	-0.487316614	94	0.18504332
0.371428888	56	0.06755229	-0.389144943	0.284283855	0.643510007	94	-0.25034804
-0.616344453	57	-0.063276056	-0.689276245	0.284283855	-0.569019977	94	-0.563871132
0.130117405	58	-0.451400148	-0.624962394	0.284283855	0.437786799	94	-0.105678801
0.328790036	59	0.215824415	-0.539210594	0.284283855	0.666133049	94	-1.332041659
-0.708780545	60	-0.377264085	-0.453458793	0.284283855	1.164979277	94	-0.724380984
0.437321792	61	0.176575912	-0.582086494	0.284283855	-0.644538623	94	-0.438109536
-0.551159439	62	0.045747566	-0.546356577	0.284283855	-0.839194443	94	-0.498945645
1.002717424	63	0.06755229	-0.653546328	0.284283855	1.022405282	94	0.231158067
-0.073797362	64	0.37281843	-0.589232477	0.284283855	-0.038273631	94	-0.691549065
-0.062717657	65	0.464398272	-0.48918871	0.284283855	0.735955246	94	-0.071915427
-0.050776794	66	0.420788823	-0.689276245	0.284283855	0.090954397	94	0.070012389
-0.043508359	67	0.167854022	-0.432020843	0.284283855	-0.334977277	94	-0.630515748
0.060670385	68	0.355374651	-0.546356577	0.284283855	0.224088561	94	-0.836790564
-0.215355423	69	-0.167938732	-0.710714195	0.284283855	-1.436670627	94	-0.546957364
0.003433088	70	0.390262209	-0.725006162	0.284283855	-0.569019977	94	-0.71863772
0.069861661	71	0.573421893	-0.53206461	0.284283855	0.318486869	94	0.116387222
0.311014306	72	0.311765202	-0.453458793	0.284283855	-0.052921644	94	0.038669565
-0.017108782	73	0.38154032	-0.589232477	0.284283855	0.225227851	94	-0.137339233
0.46521887	74	0.303043312	-0.732152145	0.284283855	0.007786233	94	-0.245813231
-0.338176301	75	0.21146347	-0.603524444	0.284283855	-0.740727243	94	-0.210770167
0.029815722	76	0.512368665	-0.517772644	0.284283855	-0.754398722	94	-0.960605569
0.217471218	77	-0.377264085	-0.474896743	0.284283855	0.434043418	94	-0.004214022
0.407042515	78	-0.058915111	-0.517772644	0.284283855	-1.038244667	94	-0.625078394
0.445802037	79	-0.508092431	-0.48918871	0.284283855	0.924914616	94	-0.208094928
-0.058281673	80	0.560339059	-0.732152145	0.284283855	0.046359334	94	-1.103970895
-0.34692705	81	0.132966463	-0.496334693	0.284283855	-1.307930866	94	-0.167115374
-0.350902867	82	0.215824415	-0.703568212	0.284283855	0.034640924	94	-0.556621835
-0.75923366	83	0.38154032	-0.51062666	0.284283855	-0.822105094	94	-0.499283527
-0.080561171	84	-0.028388497	-0.689276245	0.284283855	-0.636726349	94	-0.493816002
0.38037486	85	-0.37290314	-0.00326184	0.284283855	0.509724819	94	-0.051074521
0.071240793	86	0.617031342	-0.40343691	0.284283855	0.160288326	94	-0.907756508
0.350398279	87	0.359735595	-0.53206461	0.284283855	0.070609934	94	0.298577227
0.272309533	88	-0.010944717	-0.139035524	0.284283855	-0.762862018	94	-0.099336898
0.302801499	89	0.176575912	-0.703568212	0.284283855	0.889759385	94	-0.574412741
0.66311364	90	0.37281843	-0.40343691	0.284283855	-0.454765474	94	-0.359020665
0.196043498	91	-0.338015581	-0.775028045	0.284283855	-1.538392941	94	-0.413290991
-0.174553182	92	-0.09380267	-0.482042727	0.284283855	-1.699521086	94	-0.516572816
-0.674065236	93	-0.516814321	0.325453395	0.284283855	-1.699521086	94	-0.126975887
-0.203658672	94	0.172214967	-0.817903946	0.284283855	-1.699521086	94	-0.096958299
-0.196960753	95	0.263794809	-0.653546328	0.284283855	-1.50698109	94	-0.881358884
-0.02708537	96	-0.865689909	-0.053283724	0.284283855	-0.25229738	94	-0.905309208
-0.041306762	97	-0.211548181	0.382621262	0.284283855	-0.117210147	94	0.193507863
0.089227248	98	0.569060949	-0.396290926	0.284283855	-0.264666813	94	-0.489651833
-0.019016873	99	-0.006583772	-0.189057408	0.284283855	-0.938638177	94	-0.698806596
-0.539810814	100	-0.896216523	0.982883867	0.284283855	-0.023300106	94	0.031199135
-0.56937154	2	0.569060949	-0.04613774	0.35972275	-1.116775921	95	2.277407426
0.187689943	3	0.320487092	0.582708797	0.35972275	1.610684141	95	3.241473268
-0.254278264	4	0.460037327	-0.081867657	0.35972275	0.746614117	95	1.195071217
